代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
002062,宏润建设,         21.04亿,0.75,--  ,4.02,20.46,509,13.24,-8.01,0.03,基建工程,4.01,4.02,509,0,0.01,4.02,4.02,4.02,3.99,12.41,0.98,浙江,0,4.02,255,254
301314,科瑞思,          4.82亿,0.75,--  ,34.86,57.87,166,33.62,-5.58,0.26,其他电子,34.86,34.88,166,0,0.12,34.86,34.86,34.86,34.6,77.7,1.71,广东,0,34.86,83,83
300519,新光药业,          8.46亿,0.75,--  ,12.1,6.9,57,13.83,-16.55,0.09,中药,12.01,12.1,57,0,0,12.1,12.1,12.1,12.01,24.74,0.33,浙江,0,12.1,29,28
688300,联瑞新材,         32.24亿,0.75,--  ,44.38,49.71,112,16.58,4.31,0.33,非金属材料,44.38,44.41,112,0,0.01,44.38,44.38,44.38,44.05,49.53,0.8,江苏,0,44.38,56,56
600984,建设机械,         19.91亿,0.75,--  ,2.69,60.55,2251,22.27,-19.22,0.02,工程机械整机,2.68,2.69,2251,0,0.02,2.69,2.69,2.69,2.67,--  ,1.7,陕西,0,2.69,1126,1125
832978,开特股份,         10.40亿,0.75,--  ,12.11,0.38,3,3.68,1.5,0.09,汽车电子电气系统,11.95,12.11,3,0,0,12.11,12.11,12.11,12.02,20.36,0.02,湖北,0,12.11,2,1
300107,建新股份,         10.96亿,0.75,--  ,4.04,5.45,135,16.77,-14.22,0.03,纺织化学品,4.04,4.07,135,0,0,4.04,4.04,4.04,4.01,157.96,0.41,河北,0,4.04,68,67
832522,纳科诺尔,          8.87亿,0.75,--  ,17.52,32.14,183,4.54,-12.01,0.13,锂电设备,17.52,17.54,183,0,0.04,17.52,17.52,17.52,17.39,10.75,1.91,河北,0,17.52,92,91
835857,百甲科技,          2.87亿,0.75,--  ,4.05,4.7,116,7.14,-9.2,0.03,钢结构,3.95,4.05,116,0,0.01,4.05,4.05,4.05,4.02,17.98,0.89,江苏,0,4.05,58,58
601011,宝泰隆,         35.81亿,0.75,--  ,2.7,93.02,3445,8.43,-6.25,0.02,焦炭加工,2.69,2.7,3445,0,0.02,2.7,2.7,2.7,2.68,--  ,2.76,黑龙江,0,2.7,1723,1722
600423,柳化股份,         13.95亿,0.75,--  ,2.7,7.02,260,22.17,-18.68,0.02,有机化工原料,2.69,2.7,260,0,0,2.7,2.7,2.7,2.68,144.97,0.57,广西,0,2.7,130,130
600156,华升股份,          9.72亿,0.75,--  ,4.05,60.43,1492,14.41,-27.03,0.03,其他纺织,4.04,4.05,1492,0,0.04,4.05,4.05,4.05,4.02,--  ,1.1,湖南,0,4.05,746,746
002133,广宇集团,         13.86亿,0.75,--  ,2.7,52.57,1947,14.89,-25.62,0.02,住宅开发,2.68,2.7,1947,0,0.03,2.7,2.7,2.7,2.68,9.92,1.8,浙江,0,2.7,974,973
300280,紫天科技,         51.46亿,0.75,--  ,40.53,348.96,861,35.1,4.64,0.3,互联网广告,40.53,40.55,861,0,0.05,40.53,40.53,40.53,40.23,23.96,1.12,福建,0,40.53,431,430
300106,西部牧业,          8.34亿,0.74,--  ,6.78,32.48,479,18.95,-20.98,0.05,乳制品,6.74,6.78,479,0,0.02,6.78,6.78,6.78,6.73,--  ,0.98,新疆,0,6.78,240,239
301023,江南奕帆,          6.29亿,0.74,--  ,28.5,6.84,24,17.67,-16.13,0.21,电机制造,28.29,28.5,24,0,0.01,28.5,28.5,28.5,28.29,31.16,0.37,江苏,0,28.5,12,12
002813,路畅科技,         11.14亿,0.74,--  ,28.5,23.66,83,22.37,-6.4,0.21,汽车电子电气系统,28.29,28.5,83,0,0.01,28.5,28.5,28.5,28.29,--  ,0.78,深圳,0,28.5,42,41
688238,和元生物,         27.93亿,0.74,--  ,6.8,9.54,140,9.15,-12.03,0.05,医疗研发外包,6.76,6.8,140,0,0,6.8,6.8,6.8,6.75,--  ,0.38,上海,0,6.8,70,70
300365,恒华科技,         20.69亿,0.74,--  ,5.44,31.72,583,21.43,-9.94,0.04,行业应用软件,5.44,5.45,583,0,0.01,5.44,5.44,5.44,5.4,171.35,0.67,北京,0,5.44,292,291
002565,顺灏股份,         20.47亿,0.74,--  ,2.72,19.88,731,12.86,-15.53,0.02,纸包装,2.72,2.73,731,0,0.01,2.72,2.72,2.72,2.7,75.99,0.7,上海,0,2.72,366,365
600250,南京商旅,         11.88亿,0.74,--  ,8.17,48.37,592,24.54,-18.78,0.06,贸易,8.17,8.18,592,0,0.02,8.17,8.17,8.17,8.11,51.44,0.56,江苏,0,8.17,296,296
600611,大众交通,         29.76亿,0.74,--  ,2.73,42.53,1558,6.23,-9.6,0.02,公共交通,2.72,2.73,1558,0,0.01,2.73,2.73,2.73,2.71,17.28,2.3,上海,0,2.73,779,779
603093,南华期货,         15.35亿,0.74,--  ,10.93,27.65,253,11.65,-14.88,0.08,期货,10.88,10.93,253,0,0,10.93,10.93,10.93,10.85,16.76,0.72,浙江,0,10.93,127,126
688429,时创能源,          5.25亿,0.74,--  ,16.4,8.2,50,11.95,-10.43,0.12,光伏电池组件,16.32,16.4,50,0,0.02,16.4,16.4,16.4,16.28,30.27,0.68,江苏,0,16.4,25,25
000702,正虹科技,          8.20亿,0.74,--  ,4.11,24.25,590,21.96,-27.13,0.03,畜禽饲料,4.11,4.12,590,0,0.02,4.11,4.11,4.11,4.08,--  ,0.95,湖南,0,4.11,295,295
300626,华瑞股份,          7.03亿,0.73,--  ,6.86,30.94,451,28.47,-28.47,0.05,电机制造,6.85,6.86,451,0,0.03,6.86,6.86,6.86,6.81,94.34,1.03,浙江,0,6.86,226,225
300852,四会富仕,         11.97亿,0.73,--  ,30.24,13.91,46,15.42,-4.94,0.22,PCB,30.24,30.26,46,0,0,30.24,30.24,30.24,30.02,14.72,0.59,广东,0,30.24,23,23
600641,万业企业,         80.32亿,0.73,--  ,13.75,190.99,1389,16.33,-2.76,0.1,住宅开发,13.75,13.79,1389,0,0.01,13.75,13.75,13.75,13.65,58.66,2.14,上海,0,13.75,695,694
002237,恒邦股份,         51.49亿,0.73,--  ,9.64,91.48,949,3.1,0.73,0.07,黄金,9.62,9.64,949,0,0.01,9.64,9.64,9.64,9.57,20.23,1.79,山东,0,9.64,475,474
000420,吉林化纤,         48.53亿,0.73,--  ,2.76,33.87,1227,3.76,-3.83,0.02,粘胶纤维,2.75,2.76,1227,0,0,2.76,2.76,2.76,2.74,93.42,0.98,吉林,0,2.76,614,613
603045,福达合金,         10.74亿,0.73,--  ,11.05,32.6,295,20.37,-19.58,0.08,配电设备,11.05,11.06,295,0,0.02,11.05,11.05,11.05,10.97,33.46,0.94,浙江,0,11.05,148,147
301169,零点有数,         10.88亿,0.73,--  ,38.68,14.7,38,27.4,-11.79,0.28,其他专业服务,38.68,38.73,38,0,0.01,38.68,38.68,38.68,38.4,--  ,0.25,北京,0,38.68,19,19
603009,北特科技,         28.18亿,0.73,--  ,13.83,242.16,1751,51.48,16.7,0.1,底盘与发动机系统,13.82,13.83,1751,0,0.05,13.83,13.83,13.83,13.73,129.11,1.81,上海,0,13.83,876,875
603629,利通电子,         30.61亿,0.73,--  ,23.54,105.46,448,33.68,-3.92,0.17,消费电子组件,23.54,23.55,448,0,0.02,23.54,23.54,23.54,23.37,149.2,0.64,江苏,0,23.54,224,224
300775,三角防务,         82.73亿,0.73,--  ,24.93,60.83,244,6.27,0.77,0.18,航空装备,24.9,24.93,244,0,0,24.93,24.93,24.93,24.75,16.69,0.68,陕西,0,24.93,122,122
002909,集泰股份,         11.61亿,0.73,--  ,5.55,22.81,411,19.1,-19.68,0.04,胶黏剂及胶带,5.55,5.6,411,0,0.01,5.55,5.55,5.55,5.51,98.34,0.68,广东,0,5.55,206,205
688536,思瑞浦,         76.82亿,0.73,--  ,111.05,161.92,146,-0.29,-1.64,0.8,集成电路设计,111.05,111.5,146,0,0.01,111.05,111.05,111.05,110.25,677.37,2.14,江苏,0,111.05,73,73
300598,诚迈科技,         47.65亿,0.73,--  ,38.88,208.4,536,14.12,-4.77,0.28,行业应用软件,38.68,38.88,536,0,0.03,38.88,38.88,38.88,38.6,--  ,1.84,江苏,0,38.88,268,268
603272,联翔股份,          5.31亿,0.73,--  ,12.5,43.88,351,29.53,-19.77,0.09,其他家居,12.5,12.52,351,0,0.08,12.5,12.5,12.5,12.41,233.7,2.42,浙江,0,12.5,176,175
002777,久远银海,         50.67亿,0.72,--  ,20.85,50.87,244,16.55,-0.47,0.15,行业应用软件,20.77,20.85,244,0,0.01,20.85,20.85,20.85,20.7,55.89,0.39,四川,0,20.85,122,122
301270,汉仪股份,         22.09亿,0.72,--  ,31.99,20.79,65,30.94,-0.43,0.23,行业应用软件,31.99,32.2,65,0,0.01,31.99,31.99,31.99,31.76,65.08,0.27,北京,0,31.99,33,32
300552,万集科技,         19.59亿,0.72,--  ,19.49,104.86,538,32.94,-13.76,0.14,其他IT设备,19.49,19.5,538,0,0.04,19.49,19.49,19.49,19.35,--  ,0.67,北京,0,19.49,269,269
300831,派瑞股份,         17.99亿,0.72,--  ,9.75,3.8,39,16.07,-14.32,0.07,功率半导体,9.75,9.76,39,0,0,9.75,9.75,9.75,9.68,1165.69,0.23,陕西,0,9.75,20,19
600272,开开实业,          8.66亿,0.72,--  ,9.76,52.8,541,16.32,-25.38,0.07,医药流通,9.76,9.77,541,0,0.03,9.76,9.76,9.76,9.69,89.89,0.57,上海,0,9.76,271,270
688690,纳微科技,         45.68亿,0.72,--  ,22.33,33.24,149,0.67,2.33,0.16,其他化学制品,22.17,22.33,149,0,0.01,22.33,22.33,22.33,22.17,173.48,0.65,江苏,0,22.33,75,74
002758,浙农股份,         22.28亿,0.72,--  ,9.77,33.22,340,2.51,-4.87,0.07,汽车经销商,9.75,9.77,340,0,0.01,9.77,9.77,9.77,9.7,15.96,1.43,浙江,0,9.77,170,170
603051,鹿山新材,         13.15亿,0.72,--  ,26.59,24.73,93,24.25,-13.36,0.19,胶黏剂及胶带,26.5,26.59,93,0,0.02,26.59,26.59,26.59,26.4,--  ,0.41,广东,0,26.59,47,46
838670,恒进感应,          4.73亿,0.72,--  ,12.6,26.87,213,11.01,10.53,0.09,机床制造,12.59,12.6,213,0,0.03,12.6,12.6,12.6,12.51,70.77,0.87,湖北,0,12.6,107,106
603615,茶花股份,         14.63亿,0.72,--  ,16.8,62.66,373,43.96,4.61,0.12,其他家居,16.8,17,373,0,0.02,16.8,16.8,16.8,16.68,940.29,1.53,福建,0,16.8,187,186
002997,瑞鹄模具,         27.69亿,0.72,--  ,26.64,58.08,218,21.37,2.34,0.19,其他专用设备,26.64,26.7,218,0,0.01,26.64,26.64,26.64,26.45,25.69,0.5,安徽,0,26.64,109,109
002876,三利谱,         31.13亿,0.72,--  ,23.85,42.21,177,11.61,-12.25,0.17,光学元件,23.85,23.9,177,0,0.01,23.85,23.85,23.85,23.68,53.27,0.88,深圳,0,23.85,89,88
002335,科华数据,         73.33亿,0.72,--  ,25.28,279.14,1104,15.43,4.25,0.18,云基础设施服务,25.28,25.3,1104,0,0.03,25.28,25.28,25.28,25.1,19.66,1.68,福建,0,25.28,552,552
000430,张家界,         14.75亿,0.72,--  ,5.63,43.91,780,17.54,-14.31,0.04,旅游景区,5.63,5.64,780,0,0.02,5.63,5.63,5.63,5.59,--  ,1.27,湖南,0,5.63,390,390
688320,禾川科技,         24.00亿,0.71,--  ,32.4,22.82,70,18.9,2.76,0.23,工业控制设备,32.4,32.45,70,0,0.01,32.4,32.4,32.4,32.17,58.12,0.39,浙江,0,32.4,35,35
688155,先惠技术,         14.64亿,0.71,--  ,57.77,9.82,17,9.31,19.71,0.41,其他专用设备,57.36,57.77,17,0,0,57.77,57.77,57.77,57.36,128.87,0.54,上海,0,57.77,9,8
688579,山大地纬,         25.77亿,0.71,--  ,9.87,21.51,218,18.06,-0.81,0.07,行业应用软件,9.86,9.87,218,0,0.01,9.87,9.87,9.87,9.8,94.91,0.66,山东,0,9.87,109,109
002420,毅昌科技,         12.54亿,0.71,--  ,4.23,5.96,141,27.41,-20.03,0.03,家电零部件,4.23,4.25,141,0,0,4.23,4.23,4.23,4.2,--  ,0.22,广东,0,4.23,71,70
002288,超华科技,         18.19亿,0.71,--  ,2.82,210.65,7470,31.77,-21.66,0.02,PCB,2.81,2.82,7470,0,0.09,2.82,2.82,2.82,2.8,564.03,3.49,广东,0,2.82,3735,3735
834407,驰诚股份,          1.54亿,0.71,--  ,11.29,13.93,123,23.66,-11.1,0.08,仪器仪表,11.1,11.29,123,0,0.09,11.29,11.29,11.29,11.21,61,2.05,河南,0,11.29,62,61
605116,奥锐特,         23.31亿,0.71,--  ,22.6,5.65,25,7.16,-3.95,0.16,原料药,22.41,22.6,25,0,0,22.6,22.6,22.6,22.44,29.61,0.35,浙江,0,22.6,13,12
300785,值得买,         17.57亿,0.71,--  ,19.8,109.69,554,37.5,4.76,0.14,电商服务,19.8,19.88,554,0,0.05,19.8,19.8,19.8,19.66,210,0.95,北京,0,19.8,277,277
002816,*ST和科,          7.28亿,0.71,--  ,9.9,1.09,11,12.5,-16.1,0.07,其他专用设备,9.9,9.98,11,0,0,9.9,9.9,9.9,9.83,--  ,0.53,深圳,0,9.9,6,5
000056,皇庭国际,         16.40亿,0.71,--  ,2.83,264.41,9343,48.94,-11.57,0.02,物业管理,2.83,2.84,9343,0,0.1,2.83,2.83,2.83,2.81,--  ,1.76,深圳,0,2.83,4672,4671
603855,华荣股份,         35.03亿,0.71,--  ,18.4,15.27,83,7.04,6.54,0.13,其他专用设备,18.37,18.4,83,0,0,18.4,18.4,18.4,18.27,15.45,1.23,上海,0,18.4,42,41
300344,立方数科,         14.98亿,0.71,--  ,4.25,56.92,1339,41.2,-12.73,0.03,基础软件,4.25,4.26,1339,0,0.02,4.25,4.25,4.25,4.22,--  ,0.83,安徽,0,4.25,670,669
000338,潍柴动力,        829.06亿,0.71,--  ,17,1523.66,8963,8.14,12.66,0.12,底盘与发动机系统,17,17.01,8963,0,0.02,17,17,17,16.88,17.12,3.24,山东,0,17,4482,4481
000042,中洲控股,          9.84亿,0.71,--  ,4.25,69.57,1637,26.49,-24.65,0.03,住宅开发,4.25,4.26,1637,0,0.02,4.25,4.25,4.25,4.22,--  ,1.88,深圳,0,4.25,819,818
301202,朗威股份,          8.72亿,0.71,--  ,25.56,39.62,155,32.09,-2.7,0.18,金属制品,25.56,25.6,155,0,0.05,25.56,25.56,25.56,25.38,60.15,0.6,江苏,0,25.56,78,77
000521,长虹美菱,         53.41亿,0.71,--  ,8.52,100.45,1179,3.78,12.25,0.06,冰洗,8.52,8.53,1179,0,0.01,8.52,8.52,8.52,8.46,13.19,0.91,安徽,0,8.52,590,589
688602,康鹏科技,          7.79亿,0.71,--  ,8.54,12.95,152,8.65,-10.48,0.06,其他化学制品,8.54,8.56,152,0,0.02,8.54,8.54,8.54,8.48,30,0.55,上海,0,8.54,76,76
000548,湖南投资,         14.43亿,0.71,--  ,4.27,25.02,586,11.78,-20.04,0.03,高速公路,4.26,4.27,586,0,0.01,4.27,4.27,4.27,4.24,23.53,0.68,湖南,0,4.27,293,293
301296,新巨丰,         11.86亿,0.71,--  ,8.55,7.18,84,10.18,-12.85,0.06,纸包装,8.54,8.55,84,0,0,8.55,8.55,8.55,8.49,24.16,0.48,山东,0,8.55,42,42
002278,神开股份,         10.87亿,0.71,--  ,4.28,14.72,344,17.91,-21.61,0.03,能源及重型设备,4.27,4.28,344,0,0.01,4.28,4.28,4.28,4.25,98.06,0.66,上海,0,4.28,172,172
605100,华丰股份,          9.87亿,0.71,--  ,12.85,91.62,713,17.46,-21.65,0.09,机械基础件,12.85,12.87,713,0,0.04,12.85,12.85,12.85,12.76,27.63,2.89,山东,0,12.85,357,356
002232,启明信息,         25.83亿,0.71,--  ,14.28,135.37,948,21.12,-3.97,0.1,行业应用软件,14.28,14.29,948,0,0.02,14.28,14.28,14.28,14.18,67.4,0.9,吉林,0,14.28,474,474
603583,捷昌驱动,         31.40亿,0.7,--  ,17.2,27.52,160,4.81,-3.75,0.12,工业控制设备,17.17,17.2,160,0,0,17.2,17.2,17.2,17.08,26.33,0.64,浙江,0,17.2,80,80
600778,友好集团,          8.69亿,0.7,--  ,4.3,9.5,221,19.44,-27.98,0.03,多业态零售,4.28,4.3,221,0,0.01,4.3,4.3,4.3,4.27,--  ,0.69,新疆,0,4.3,111,110
002901,大博医疗,         19.31亿,0.7,--  ,30.1,14.75,49,5.02,-7.38,0.21,医疗耗材,29.98,30.1,49,0,0,30.1,30.1,30.1,29.89,95.65,0.61,福建,0,30.1,25,24
002060,广东建工,         48.02亿,0.7,--  ,4.31,30.34,704,2.87,-3.58,0.03,基建工程,4.31,4.32,704,0,0,4.31,4.31,4.31,4.28,12.79,0.72,广东,0,4.31,352,352
603339,四方科技,         17.38亿,0.7,--  ,10.06,16.7,166,13.04,-7.11,0.07,金属制品,10.06,10.07,166,0,0.01,10.06,10.06,10.06,9.99,9.4,0.77,江苏,0,10.06,83,83
300609,汇纳科技,         17.85亿,0.7,--  ,20.14,89.82,446,43.45,-12.05,0.14,行业应用软件,20.09,20.14,446,0,0.05,20.14,20.14,20.14,20,--  ,0.71,上海,0,20.14,223,223
002990,盛视科技,         16.78亿,0.7,--  ,25.91,127.74,493,26.09,-0.08,0.18,行业应用软件,25.8,25.91,493,0,0.04,25.91,25.91,25.91,25.73,29.29,1.16,深圳,0,25.91,247,246
688023,安恒信息,         38.69亿,0.7,--  ,72,24.67,34,3.32,-10.18,0.5,基础软件,71.52,72,34,0,0,72,72,72,71.5,--  ,0.42,浙江,0,72,17,17
603609,禾丰股份,         26.25亿,0.7,--  ,7.2,13.1,182,-0.14,-6.97,0.05,畜禽饲料,7.2,7.21,182,0,0,7.2,7.2,7.2,7.15,125.58,0.77,辽宁,0,7.2,91,91
300651,金陵体育,          7.95亿,0.7,--  ,14.4,9.07,63,23.82,-19.55,0.1,体育,14.36,14.4,63,0,0.01,14.4,14.4,14.4,14.3,37.05,0.44,江苏,0,14.4,32,31
605138,盛泰集团,          5.35亿,0.7,--  ,5.78,33.23,575,13.78,-19.05,0.04,非运动服装,5.78,5.85,575,0,0.02,5.78,5.78,5.78,5.74,18.88,3.63,浙江,0,5.78,288,287
002308,威创股份,         17.06亿,0.7,--  ,2.89,129.47,4480,52.91,-9.12,0.02,其他IT设备,2.89,2.9,4480,0,0.05,2.89,2.89,2.89,2.87,145.81,1.45,广东,0,2.89,2240,2240
301396,宏景科技,         10.12亿,0.7,--  ,21.68,32.09,148,29.67,-11.62,0.15,行业应用软件,21.58,21.68,148,0,0.03,21.68,21.68,21.68,21.53,421.39,0.62,广东,0,21.68,74,74
600736,苏州高新,         28.08亿,0.7,--  ,4.34,70.31,1620,3.58,-7.85,0.03,住宅开发,4.32,4.34,1620,0,0.01,4.34,4.34,4.34,4.31,13.73,2.94,江苏,0,4.34,810,810
300339,润和软件,        169.43亿,0.7,--  ,23.15,711.86,3075,11.03,-2.32,0.16,行业应用软件,23.13,23.15,3075,0,0.04,23.15,23.15,23.15,22.99,140.86,1.17,江苏,0,23.15,1538,1537
603697,有友食品,          9.21亿,0.7,--  ,7.24,0.58,8,9.7,-11.06,0.05,熟食,7.22,7.28,8,0,0,7.24,7.24,7.24,7.19,21.89,0.05,重庆,0,7.24,4,4
300040,九洲集团,         17.84亿,0.69,--  ,4.35,9.79,225,15.69,-13,0.03,电网自动化,4.35,4.36,225,0,0,4.35,4.35,4.35,4.32,26.28,0.49,黑龙江,0,4.35,113,112
002551,尚荣医疗,         15.07亿,0.69,--  ,2.9,12.06,416,19.84,-22.25,0.02,其他医疗服务,2.89,2.9,416,0,0.01,2.9,2.9,2.9,2.88,135.96,0.44,深圳,0,2.9,208,208
002073,软控股份,         47.18亿,0.69,--  ,5.81,15.8,272,10.66,0.34,0.04,其他专用设备,5.81,5.82,272,0,0,5.81,5.81,5.81,5.77,21.04,0.26,山东,0,5.81,136,136
002065,东华软件,        117.78亿,0.69,--  ,5.81,159.37,2743,7.79,5.83,0.04,行业应用软件,5.8,5.81,2743,0,0.01,5.81,5.81,5.81,5.77,25.96,1.51,北京,0,5.81,1372,1371
600684,珠江股份,         17.11亿,0.69,--  ,2.91,13.42,461,10.65,-16.13,0.02,住宅开发,2.9,2.91,461,0,0.01,2.91,2.91,2.91,2.89,--  ,0.61,广东,0,2.91,231,230
000622,恒立实业,          9.51亿,0.69,--  ,2.91,34.8,1196,24.35,-28.33,0.02,贸易,2.91,2.92,1196,0,0.03,2.91,2.91,2.91,2.89,--  ,0.78,湖南,0,2.91,598,598
688549,中巨芯-U,         19.04亿,0.69,--  ,7.28,97.97,1346,10.81,-1.22,0.05,其他电子,7.28,7.29,1346,0,0.05,7.28,7.28,7.28,7.23,285.68,1.88,浙江,0,7.28,673,673
002805,丰元股份,         20.88亿,0.69,--  ,11.65,41.59,357,15.01,-20.37,0.08,锂电池,11.6,11.65,357,0,0.02,11.65,11.65,11.65,11.57,--  ,0.86,山东,0,11.65,179,178
301212,联盛化学,          5.12亿,0.69,--  ,18.95,3.22,17,17.04,-19.81,0.13,其他化学制品,18.77,18.95,17,0,0.01,18.95,18.95,18.95,18.82,22.82,0.33,浙江,0,18.95,9,8
300845,捷安高科,          8.18亿,0.69,--  ,13.12,41.72,318,35.54,-18.31,0.09,行业应用软件,13.12,13.13,318,0,0.04,13.12,13.12,13.12,13.03,186.64,1.32,河南,0,13.12,159,159
603138,海量数据,         19.33亿,0.69,--  ,13.13,51.34,391,26.12,-5.54,0.09,基础软件,13.13,13.14,391,0,0.01,13.13,13.13,13.13,13.04,--  ,0.89,北京,0,13.13,196,195
002466,天齐锂业,        534.63亿,0.69,--  ,54,4989.9,9241,17.75,-3.59,0.37,锂,54,54.01,9241,0,0.06,54,54,54,53.63,8.21,4.88,四川,0,54,4621,4620
603912,佳力图,         21.90亿,0.69,--  ,7.3,27.45,376,22.69,-3.19,0.05,其他专用设备,7.29,7.3,376,0,0.01,7.3,7.3,7.3,7.25,146.65,0.38,江苏,0,7.3,188,188
300483,首华燃气,         14.66亿,0.69,--  ,8.77,7.81,89,15.4,-16,0.06,油气开采,8.77,8.8,89,0,0,8.77,8.77,8.77,8.71,211.01,0.45,上海,0,8.77,45,44
300696,爱乐达,         18.71亿,0.69,--  ,13.16,26.32,200,2.49,-8.42,0.09,航空装备,13.16,13.2,200,0,0.01,13.16,13.16,13.16,13.07,28.37,0.61,四川,0,13.16,100,100
300335,迪森股份,         15.51亿,0.69,--  ,4.39,109.75,2500,18.01,-13.58,0.03,热力服务,4.38,4.39,2500,0,0.06,4.39,4.39,4.39,4.36,23.95,2.45,广东,0,4.39,1250,1250
300587,天铁股份,         35.52亿,0.69,--  ,4.4,36.65,833,8.91,-8.34,0.03,橡胶制品,4.38,4.4,833,0,0.01,4.4,4.4,4.4,4.37,--  ,0.92,浙江,0,4.4,417,416
688048,长光华芯,         31.75亿,0.69,--  ,44.05,243.26,552,15.32,-6.12,0.3,集成电路设计,44.01,44.05,552,0,0.06,44.05,44.05,44.05,43.75,--  ,2.53,江苏,0,44.05,276,276
002890,弘宇股份,          8.60亿,0.69,--  ,11.75,2.82,24,20.51,-11.92,0.08,农用机械,11.75,11.76,24,0,0,11.75,11.75,11.75,11.67,73.8,0.21,山东,0,11.75,12,12
605123,派克新材,         37.84亿,0.68,--  ,70.66,43.81,62,7.06,0.38,0.48,航空装备,70.5,70.66,62,0,0.01,70.66,70.66,70.66,70.18,15.17,1.07,江苏,0,70.66,31,31
300203,聚光科技,         43.07亿,0.68,--  ,13.25,45.71,345,6.86,-11.84,0.09,环境监测,13.25,13.32,345,0,0.01,13.25,13.25,13.25,13.16,--  ,0.79,浙江,0,13.25,173,172
002724,海洋王,         13.76亿,0.68,--  ,5.89,33.16,563,6.7,-14.27,0.04,LED,5.86,5.89,563,0,0.01,5.89,5.89,5.89,5.85,38.29,0.93,深圳,0,5.89,282,281
688088,虹软科技,         67.49亿,0.68,--  ,30.93,70.67,228,18.55,-2.58,0.21,新兴软件,30.91,30.93,228,0,0.01,30.93,30.93,30.93,30.72,115.34,0.36,浙江,0,30.93,114,114
300353,东土科技,         51.01亿,0.68,--  ,10.31,227.13,2203,17.96,28.55,0.07,其他通信设备,10.3,10.31,2203,0,0.04,10.31,10.31,10.31,10.24,--  ,1.05,北京,0,10.31,1102,1101
002512,达华智能,         33.77亿,0.68,--  ,4.42,94.46,2137,21.77,-8.49,0.03,其他IT设备,4.42,4.43,2137,0,0.02,4.42,4.42,4.42,4.39,246.41,0.76,福建,0,4.42,1069,1068
002371,北方华创,        758.15亿,0.68,--  ,286,2739.88,958,14.27,12.5,1.94,半导体设备,285.9,286,958,0,0.02,286,286,286,284.06,39.44,3.64,北京,0,286,479,479
300599,雄塑科技,          8.92亿,0.68,--  ,5.9,15.52,263,20.41,-19.62,0.04,管材,5.8,5.9,263,0,0.01,5.9,5.9,5.9,5.86,66.12,0.89,广东,0,5.9,132,131
300056,中创环保,         23.52亿,0.68,--  ,8.85,79.3,896,25.35,6.24,0.06,大气治理,8.82,8.85,896,0,0.02,8.85,8.85,8.85,8.79,--  ,1.04,福建,0,8.85,448,448
688012,中微公司,        621.25亿,0.68,--  ,147.79,1480.24,1002,20.38,9.51,1,半导体设备,147.53,147.79,1002,0,0.02,147.79,147.79,147.79,146.79,59.18,2.53,上海,0,147.79,501,501
301288,清研环境,          4.55亿,0.68,--  ,13.3,36.31,273,20.8,-22.77,0.09,环保设备,13.3,13.36,273,0,0.06,13.3,13.3,13.3,13.21,84.61,2.2,深圳,0,13.3,137,136
600289,ST信通,          5.77亿,0.68,--  ,1.48,23.56,1592,22.32,-22.52,0.01,行业应用软件,1.48,1.49,1592,0,0.03,1.48,1.48,1.48,1.47,--  ,4.46,黑龙江,0,1.48,796,796
300891,惠云钛业,         11.69亿,0.68,--  ,7.4,17.39,235,15.8,-14.95,0.05,钛白粉,7.4,7.42,235,0,0.01,7.4,7.4,7.4,7.35,94.21,0.88,广东,0,7.4,118,117
300043,星辉娱乐,         24.14亿,0.68,--  ,2.97,80.28,2703,21.72,-11.6,0.02,游戏,2.96,2.97,2703,0,0.02,2.97,2.97,2.97,2.95,48.39,1.24,广东,0,2.97,1352,1351
001696,宗申动力,         40.18亿,0.68,--  ,5.94,27.8,468,7.22,-1.16,0.04,其他通用设备,5.93,5.94,468,0,0.01,5.94,5.94,5.94,5.9,13.66,0.73,重庆,0,5.94,234,234
688663,新风光,         17.68亿,0.68,--  ,22.28,25.89,116,7.68,-7.9,0.15,配电设备,22.16,22.28,116,0,0.01,22.28,22.28,22.28,22.13,19.66,0.97,山东,0,22.28,58,58
688226,威腾电气,          8.39亿,0.68,--  ,13.37,13.1,98,10.87,-18.92,0.09,线缆部件及其他,13.37,13.41,98,0,0.01,13.37,13.37,13.37,13.28,18.51,0.46,江苏,0,13.37,49,49
002548,金新农,         24.35亿,0.68,--  ,4.46,9.59,215,22.87,-6.3,0.03,畜禽饲料,4.45,4.46,215,0,0,4.46,4.46,4.46,4.43,--  ,0.23,深圳,0,4.46,108,107
600769,祥龙电业,         22.30亿,0.68,--  ,7.44,8.56,115,21.37,-7.81,0.05,水务,7.42,7.44,115,0,0,7.44,7.44,7.44,7.39,204.46,0.28,湖北,0,7.44,58,57
600456,宝钛股份,         66.90亿,0.68,--  ,26.81,68.1,254,3.68,0.6,0.18,钛,26.81,26.84,254,0,0.01,26.81,26.81,26.81,26.63,17.49,1.04,陕西,0,26.81,127,127
