代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
300196,长海股份,         17.38亿,-1.21,--  ,9.01,17.3,192,10.28,-7.11,-0.11,玻纤制造,9.01,9.08,192,0,0.01,9.01,9.01,9.01,9.12,9.59,1.41,江苏,0,9.01,96,96
603817,海峡环保,         12.70亿,-1.21,--  ,4.91,46.6,949,17.19,-14.76,-0.06,水治理,4.91,4.93,949,0,0.02,4.91,4.91,4.91,4.97,14.36,2.17,福建,0,4.91,475,474
002278,神开股份,         10.39亿,-1.21,--  ,4.09,29.53,722,22.09,-18.53,-0.05,能源及重型设备,4.09,4.1,722,0,0.02,4.09,4.09,4.09,4.14,93.71,1.56,上海,0,4.09,361,361
002202,金风科技,        151.44亿,-1.21,--  ,7.36,127.99,1739,2.22,0.82,-0.09,风电整机,7.35,7.36,1739,0,0.01,7.36,7.36,7.36,7.45,18.5,1.83,新疆,0,7.36,870,869
000816,智慧农业,         26.12亿,-1.21,--  ,2.45,23.54,961,11.37,-9.92,-0.03,内燃机,2.45,2.46,961,0,0.01,2.45,2.45,2.45,2.48,193.9,0.96,江苏,0,2.45,481,480
002916,深南电路,        118.13亿,-1.21,--  ,65.2,371.64,570,21.1,15.28,-0.8,PCB,65.19,65.2,570,0,0.01,65.2,65.2,65.2,66,27.62,1.15,深圳,0,65.2,285,285
002820,桂发祥,         10.75亿,-1.21,--  ,8.14,143.51,1763,17.63,-18.6,-0.1,烘焙食品,8.14,8.18,1763,0,0.09,8.14,8.14,8.14,8.24,19.54,4.5,天津,0,8.14,882,881
600838,上海九百,         17.76亿,-1.21,--  ,6.51,110.08,1691,8.68,-11.06,-0.08,多业态零售,6.51,6.52,1691,0,0.04,6.51,6.51,6.51,6.59,43.48,2.69,上海,0,6.51,846,845
301006,迈拓股份,          6.38亿,-1.21,--  ,12.2,52.83,433,29.65,-16.44,-0.15,仪器仪表,12.2,12.21,433,0,0.07,12.2,12.2,12.2,12.35,14.35,3.94,江苏,0,12.2,217,216
688113,联测科技,         10.58亿,-1.21,--  ,31.71,10.95,35,34.08,-11.07,-0.39,其他专用设备,31.71,31.73,35,0,0.01,31.71,31.71,31.71,32.1,24.28,1.55,江苏,0,31.71,18,17
002801,微光股份,         13.29亿,-1.22,--  ,19.5,13.07,67,7.32,4.95,-0.24,电机制造,19.45,19.5,67,0,0.01,19.5,19.5,19.5,19.74,15.38,1,浙江,0,19.5,34,33
002446,盛路通信,         53.50亿,-1.22,--  ,6.5,759.01,11677,24.28,-0.92,-0.08,网络接配及塔设,6.49,6.5,11677,0,0.14,6.5,6.5,6.5,6.58,27.26,4.24,广东,0,6.5,5839,5838
301266,宇邦新材,         14.32亿,-1.22,--  ,38.18,174.1,456,19.98,-15.01,-0.47,光伏辅材,38.18,38.2,456,0,0.12,38.18,38.18,38.18,38.65,25.31,2.28,江苏,0,38.18,228,228
002117,东港股份,         28.07亿,-1.22,--  ,7.31,33.55,459,24.96,-4.94,-0.09,印刷,7.3,7.31,459,0,0.01,7.31,7.31,7.31,7.4,22.15,1.07,山东,0,7.31,230,229
603801,志邦家居,         34.44亿,-1.22,--  ,14.61,33.75,231,4.21,-2.8,-0.18,家具,14.61,14.66,231,0,0.01,14.61,14.61,14.61,14.79,13.69,0.88,安徽,0,14.61,116,115
688658,悦康药业,         31.55亿,-1.22,--  ,15.42,24.66,160,10.93,-6.66,-0.19,化学制剂,15.42,15.43,160,0,0.01,15.42,15.42,15.42,15.61,34.18,1.42,北京,0,15.42,80,80
301309,万得凯,          5.68亿,-1.22,--  ,22.72,3.41,15,15.74,-10.83,-0.28,金属制品,22.72,23,15,0,0.01,22.72,22.72,22.72,23,23.18,0.63,浙江,0,22.72,8,7
603209,兴通股份,         15.50亿,-1.22,--  ,12.98,16.23,125,9.82,-6.15,-0.16,航运,12.95,12.98,125,0,0.01,12.98,12.98,12.98,13.14,14.97,0.82,福建,0,12.98,63,62
300421,力星股份,         16.48亿,-1.22,--  ,8.11,54.34,670,20.33,-17.07,-0.1,机械基础件,8.1,8.11,670,0,0.03,8.11,8.11,8.11,8.21,31.35,0.9,江苏,0,8.11,335,335
301486,致尚科技,         10.42亿,-1.22,--  ,32.4,59.29,183,24.61,-12.46,-0.4,消费电子组件,32.4,32.5,183,0,0.06,32.4,32.4,32.4,32.8,54.98,1.34,深圳,0,32.4,92,91
300591,万里马,         12.14亿,-1.22,--  ,4.05,15.88,392,21.25,-22.57,-0.05,鞋帽及其他,4.03,4.05,392,0,0.01,4.05,4.05,4.05,4.1,193.63,0.51,广东,0,4.05,196,196
300491,通合科技,         20.18亿,-1.22,--  ,17.01,29.09,171,22.55,-11.87,-0.21,其他发电设备,17.01,17.11,171,0,0.01,17.01,17.01,17.01,17.22,33.42,0.75,河北,0,17.01,86,85
002917,金奥博,         12.83亿,-1.22,--  ,7.29,57.45,788,21.71,-13.21,-0.09,民爆制品,7.28,7.29,788,0,0.03,7.29,7.29,7.29,7.38,23.52,2.1,深圳,0,7.29,394,394
002038,双鹭药业,         56.40亿,-1.22,--  ,8.9,427.78,4807,8.54,3.13,-0.11,基因药物,8.9,8.91,4807,0,0.06,8.9,8.9,8.9,9.01,21.59,3.49,北京,0,8.9,2404,2403
688090,瑞松科技,          8.74亿,-1.22,--  ,24.25,14.53,60,28.44,-4.45,-0.3,机器人,24.25,24.55,60,0,0.01,24.25,24.25,24.25,24.55,63.03,0.69,广东,0,24.25,30,30
601952,苏垦农发,         42.98亿,-1.22,--  ,9.7,103.31,1065,3.3,4.3,-0.12,粮食种植,9.69,9.7,1065,0,0.01,9.7,9.7,9.7,9.82,18.89,2.91,江苏,0,9.7,533,532
600776,东方通信,         39.81亿,-1.22,--  ,9.7,78.08,805,9.73,2.22,-0.12,其他通信设备,9.7,9.71,805,0,0.01,9.7,9.7,9.7,9.82,79.7,0.97,浙江,0,9.7,403,402
300957,贝泰妮,         79.62亿,-1.22,--  ,62.23,201,323,3.41,-1.86,-0.77,化妆品,62.22,62.23,323,0,0.01,62.23,62.23,62.23,63,34.13,2.73,云南,0,62.23,162,161
301311,昆船智能,         12.60亿,-1.22,--  ,21,135.45,645,25,1.99,-0.26,其他专用设备,21,21.26,645,0,0.07,21,21,21,21.26,88.52,1.18,云南,0,21,323,322
688083,中望软件,         51.60亿,-1.22,--  ,75.07,57.66,77,-4,-4.1,-0.93,行业应用软件,75.07,75.5,77,0,0.01,75.07,75.07,75.07,76,1647.06,0.93,广东,0,75.07,39,38
002890,弘宇股份,          8.27亿,-1.22,--  ,11.3,19.55,173,22.29,-11.52,-0.14,农用机械,11.25,11.3,173,0,0.01,11.3,11.3,11.3,11.44,70.98,1.66,山东,0,11.3,87,86
688017,绿的谐波,        120.95亿,-1.22,--  ,121.06,230.76,191,10.44,3.07,-1.5,机械基础件,121.01,121.06,191,0,0.01,121.06,121.06,121.06,122.56,211.24,1.3,江苏,0,121.06,96,95
603305,旭升集团,         49.07亿,-1.22,--  ,14.52,59.24,408,2.62,-4.41,-0.18,底盘与发动机系统,14.52,14.53,408,0,0,14.52,14.52,14.52,14.7,17.99,0.71,浙江,0,14.52,204,204
300614,百川畅银,          9.80亿,-1.22,--  ,12.1,10.41,86,25.51,-23.12,-0.15,固废治理,12.1,12.2,86,0,0.01,12.1,12.1,12.1,12.25,76.3,0.7,河南,0,12.1,43,43
300005,探路者,         30.72亿,-1.22,--  ,4.84,17.42,360,23.47,-11.19,-0.06,运动服装,4.83,4.84,360,0,0,4.84,4.84,4.84,4.9,69.61,0.55,北京,0,4.84,180,180
002410,广联达,        204.80亿,-1.23,--  ,12.89,169.25,1313,10.83,-6.94,-0.16,云软件服务,12.88,12.89,1313,0,0.01,12.89,12.89,12.89,13.05,61.53,0.97,北京,0,12.89,657,656
000153,丰原药业,         16.25亿,-1.23,--  ,7.25,85.77,1183,16.19,-11.15,-0.09,化学制剂,7.24,7.25,1183,0,0.04,7.25,7.25,7.25,7.34,12.67,2.75,安徽,0,7.25,592,591
002959,小熊电器,         23.59亿,-1.23,--  ,53.95,115.99,215,6.39,9.99,-0.67,厨房小家电,53.95,54,215,0,0.01,53.95,53.95,53.95,54.62,20.11,1.27,广东,0,53.95,108,107
600535,天士力,        123.78亿,-1.23,--  ,16.1,272.25,1691,-0.06,4.01,-0.2,中药,16.09,16.1,1691,0,0.01,16.1,16.1,16.1,16.3,17.47,2.43,天津,0,16.1,846,845
002024,ST易购,         50.37亿,-1.23,--  ,1.61,92.33,5735,11.8,-5.3,-0.02,综合电商,1.61,1.62,5735,0,0.01,1.61,1.61,1.61,1.63,--  ,4.52,江苏,0,1.61,2868,2867
688478,晶升股份,         10.41亿,-1.23,--  ,33.79,9.46,28,27.08,-11.69,-0.42,半导体设备,33.79,34.21,28,0,0.01,33.79,33.79,33.79,34.21,80.79,0.28,江苏,0,33.79,14,14
001330,博纳影业,         43.00亿,-1.23,--  ,5.63,44.81,796,11.48,-12.72,-0.07,发行院线,5.62,5.63,796,0,0.01,5.63,5.63,5.63,5.7,--  ,1.98,新疆,0,5.63,398,398
300589,江龙船艇,         18.60亿,-1.23,--  ,10.44,41.13,394,14.6,-10.23,-0.13,航海装备,10.44,10.54,394,0,0.02,10.44,10.44,10.44,10.57,187.48,1.18,广东,0,10.44,197,197
688676,金盘科技,         62.21亿,-1.23,--  ,37.68,15.83,42,-7.08,-1.87,-0.47,输变电设备,37.6,37.68,42,0,0,37.68,37.68,37.68,38.15,36.21,0.18,海南,0,37.68,21,21
002207,准油股份,          8.76亿,-1.23,--  ,4.81,21.16,440,25.58,-23.04,-0.06,油田服务,4.8,4.81,440,0,0.02,4.81,4.81,4.81,4.87,--  ,0.63,新疆,0,4.81,220,220
688420,美腾科技,          6.70亿,-1.23,--  ,21.61,2.16,10,9.87,-6.08,-0.27,其他专用设备,21.61,22.3,10,0,0,21.61,21.61,21.61,21.88,43.11,0.3,天津,0,21.61,5,5
603281,江瀚新材,         51.07亿,-1.23,--  ,22.41,113.84,508,-1.15,-15.65,-0.28,有机硅,22.41,22.43,508,0,0.02,22.41,22.41,22.41,22.69,11.74,5.2,湖北,0,22.41,254,254
603160,汇顶科技,        149.06亿,-1.23,--  ,59.22,314.46,531,4.68,3.15,-0.74,集成电路设计,59.22,59.25,531,0,0.01,59.22,59.22,59.22,59.96,1633.91,2.86,深圳,0,59.22,266,265
831961,创远信科,          9.93亿,-1.23,--  ,12,62.93,524,33.33,-3.23,-0.15,仪器仪表,12,12.02,524,0,0.05,12,12,12,12.15,65.01,2.22,上海,0,12,262,262
831832,科达自控,          5.99亿,-1.23,--  ,15.2,13.83,91,11.36,-3.31,-0.19,行业应用软件,15.14,15.2,91,0,0.01,15.2,15.2,15.2,15.39,40.29,0.76,山西,0,15.2,46,45
688319,欧林生物,         24.60亿,-1.23,--  ,10.4,27.72,267,30.32,-12.83,-0.13,疫苗,10.4,10.42,267,0,0.01,10.4,10.4,10.4,10.53,104.61,1.28,四川,0,10.4,134,133
600963,岳阳林纸,         48.60亿,-1.23,--  ,4.8,34.94,728,4.8,-9.43,-0.06,大宗用纸,4.79,4.8,728,0,0,4.8,4.8,4.8,4.86,55.91,1.1,湖南,0,4.8,364,364
600405,动力源,         19.65亿,-1.23,--  ,4,86.96,2174,22.7,-14.16,-0.05,其他发电设备,4,4.01,2174,0,0.04,4,4,4,4.05,--  ,3.03,北京,0,4,1087,1087
600359,新农开发,         14.57亿,-1.23,--  ,6.4,100.86,1576,9.4,-3.03,-0.08,其他种植业,6.39,6.4,1576,0,0.04,6.4,6.4,6.4,6.48,29.48,4.02,新疆,0,6.4,788,788
600048,保利发展,        683.85亿,-1.23,--  ,9.6,1058.98,11031,1.26,6.9,-0.12,住宅开发,9.6,9.61,11031,0,0.01,9.6,9.6,9.6,9.72,6.48,2.92,广东,0,9.6,5516,5515
002887,绿茵生态,          7.40亿,-1.23,--  ,6.4,18.43,288,16.79,-15.12,-0.08,生态修复,6.4,6.44,288,0,0.02,6.4,6.4,6.4,6.48,19.49,1.73,天津,0,6.4,144,144
002333,罗普斯金,          9.17亿,-1.23,--  ,5.6,52.98,946,23.62,-13.05,-0.07,其他建材,5.57,5.6,946,0,0.02,5.6,5.6,5.6,5.67,54.16,1.72,江苏,0,5.6,473,473
002268,电科网安,        104.82亿,-1.24,--  ,19.19,368.64,1921,9.15,9.04,-0.24,基础软件,19.18,19.19,1921,0,0.02,19.19,19.19,19.19,19.43,160.12,1.89,四川,0,19.19,961,960
002334,英威腾,         49.65亿,-1.24,--  ,7.19,114.82,1597,17.48,-2.58,-0.09,工业控制设备,7.19,7.2,1597,0,0.02,7.19,7.19,7.19,7.28,14.29,1.07,深圳,0,7.19,799,798
002083,孚日股份,         19.17亿,-1.24,--  ,3.99,49.56,1242,11.45,-12.11,-0.05,家纺,3.99,4,1242,0,0.02,3.99,3.99,3.99,4.04,10.02,2.38,山东,0,3.99,621,621
300642,透景生命,         13.51亿,-1.24,--  ,12.75,42.65,335,20.28,-13.15,-0.16,诊断试剂,12.75,12.8,335,0,0.02,12.75,12.75,12.75,12.91,36.57,3.16,上海,0,12.75,168,167
830809,安达科技,         15.85亿,-1.24,--  ,4.78,7.79,163,6.23,-14.34,-0.06,电池化学品,4.78,4.88,163,0,0,4.78,4.78,4.78,4.84,--  ,1.08,贵州,0,4.78,82,81
688128,中国电研,         13.99亿,-1.24,--  ,17.51,46.6,266,4.29,3.43,-0.22,其他专用设备,17.51,17.68,266,0,0.01,17.51,17.51,17.51,17.73,18.49,1.6,广东,0,17.51,133,133
831152,昆工科技,          8.12亿,-1.24,--  ,12.73,2.03,16,17.87,-11.91,-0.16,其他金属新材料,12.72,12.73,16,0,0,12.73,12.73,12.73,12.89,84.68,0.26,云南,0,12.73,8,8
300855,图南股份,         45.44亿,-1.24,--  ,22.27,17.37,78,5.1,0.55,-0.28,其他金属新材料,22.27,22.46,78,0,0,22.27,22.27,22.27,22.55,25.33,0.63,江苏,0,22.27,39,39
002566,益盛药业,         12.69亿,-1.24,--  ,6.36,55.65,875,16.91,-15.87,-0.08,中药,6.36,6.4,875,0,0.04,6.36,6.36,6.36,6.44,27,2.32,吉林,0,6.36,438,437
301507,民生健康,         10.74亿,-1.24,--  ,12.7,41.4,326,15.77,-9.61,-0.16,原料药,12.7,12.74,326,0,0.04,12.7,12.7,12.7,12.86,41.58,0.91,浙江,0,12.7,163,163
300295,三六五网,         13.66亿,-1.25,--  ,8.72,82.49,946,30.93,-19.41,-0.11,文字图片媒体,8.72,8.78,946,0,0.06,8.72,8.72,8.72,8.83,147.79,1.57,江苏,0,8.72,473,473
603039,泛微网络,         48.76亿,-1.25,--  ,38.79,10.09,26,19.24,3.41,-0.49,基础软件,38.71,38.79,26,0,0,38.79,38.79,38.79,39.28,666.22,0.35,上海,0,38.79,13,13
603718,海利生物,         22.74亿,-1.25,--  ,7.91,22.86,289,11.41,-11.91,-0.1,动物保健,7.91,7.99,289,0,0,7.91,7.91,7.91,8.01,52.25,1.18,上海,0,7.91,145,144
600998,九州通,        121.25亿,-1.25,--  ,7.91,178.21,2253,-3.66,15.65,-0.1,医药流通,7.91,7.99,2253,0,0.01,7.91,7.91,7.91,8.01,12.72,2.41,湖北,0,7.91,1127,1126
601566,九牧王,         14.54亿,-1.25,--  ,8.7,28.1,323,11.12,-21.62,-0.11,非运动服装,8.67,8.7,323,0,0.01,8.7,8.7,8.7,8.81,38.94,1.48,福建,0,8.7,162,161
300190,维尔利,         17.58亿,-1.25,--  ,3.16,29.42,931,15.33,-17.49,-0.04,水治理,3.16,3.19,931,0,0.01,3.16,3.16,3.16,3.2,87.19,1.69,江苏,0,3.16,466,465
003016,欣贺股份,          9.29亿,-1.25,--  ,6.32,62.76,993,15.75,-17.28,-0.08,非运动服装,6.31,6.32,993,0,0.02,6.32,6.32,6.32,6.4,17.44,6.66,福建,0,6.32,497,496
836957,汉维科技,          1.33亿,-1.25,--  ,7.1,0.85,12,10.07,-12.45,-0.09,其他化学制品,7.1,7.25,12,0,0,7.1,7.1,7.1,7.19,35.45,0.8,广东,0,7.1,6,6
300922,天秦装备,          9.65亿,-1.25,--  ,11.04,47.47,430,27.48,-20.52,-0.14,地面兵装,11.04,11.05,430,0,0.04,11.04,11.04,11.04,11.18,71.44,1.5,河北,0,11.04,215,215
300677,英科医疗,         79.62亿,-1.25,--  ,20.5,150.06,732,-5.83,-4.43,-0.26,医疗耗材,20.5,20.51,732,0,0.02,20.5,20.5,20.5,20.76,30.49,2.17,山东,0,20.5,366,366
000619,海螺新材,         11.33亿,-1.25,--  ,4.73,78.75,1665,15.09,-18.87,-0.06,其他建材,4.72,4.73,1665,0,0.05,4.73,4.73,4.73,4.79,--  ,3.28,安徽,0,4.73,833,832
601689,拓普集团,        221.34亿,-1.25,--  ,55.93,463.1,828,12.99,-0.91,-0.71,车身附件及饰件,55.93,55.97,828,0,0.01,55.93,55.93,55.93,56.64,30.54,0.84,浙江,0,55.93,414,414
688323,瑞华泰,         12.31亿,-1.25,--  ,12.6,22.34,177,33.9,-19.95,-0.16,塑料薄膜,12.58,12.6,177,0,0.02,12.6,12.6,12.6,12.76,--  ,1.71,深圳,0,12.6,89,88
600380,健康元,        114.54亿,-1.25,--  ,11.81,88.1,746,-2.87,4.89,-0.15,化学制剂,11.81,11.95,746,0,0,11.81,11.81,11.81,11.96,15.25,1.63,深圳,0,11.81,373,373
300557,理工光科,          8.92亿,-1.25,--  ,25.18,18.89,75,23.19,-12.26,-0.32,仪器仪表,25.18,25.19,75,0,0.01,25.18,25.18,25.18,25.5,75.68,1.09,湖北,0,25.18,38,37
601555,东吴证券,        254.87亿,-1.26,--  ,7.08,929.52,13129,0.71,0.86,-0.09,证券,7.08,7.09,13129,0,0.03,7.08,7.08,7.08,7.17,15.23,4.11,江苏,0,7.08,6565,6564
603617,君禾股份,         13.86亿,-1.26,--  ,6.29,17.49,278,30.77,-16.25,-0.08,机械基础件,6.28,6.29,278,0,0.01,6.29,6.29,6.29,6.37,44.66,0.87,浙江,0,6.29,139,139
301018,申菱环境,         21.04亿,-1.26,--  ,22.8,163.48,717,42.85,9.46,-0.29,制冷空调设备,22.8,22.9,717,0,0.06,22.8,22.8,22.8,23.09,30.54,1.43,广东,0,22.8,359,358
000553,安道麦A,         21.95亿,-1.26,--  ,6.29,10.25,163,-1.41,0.31,-0.08,农药,6.28,6.29,163,0,0,6.29,6.29,6.29,6.37,--  ,0.73,湖北,0,6.29,82,81
002402,和而泰,         90.22亿,-1.26,--  ,11.79,126.51,1073,9.67,2.53,-0.15,其他电子,11.78,11.79,1073,0,0.01,11.79,11.79,11.79,11.94,24.65,1.34,深圳,0,11.79,537,536
000697,*ST炼石,         23.31亿,-1.26,--  ,5.5,8.36,152,7.63,-9.54,-0.07,航空装备,5.48,5.5,152,0,0,5.5,5.5,5.5,5.57,--  ,0.5,陕西,0,5.5,76,76
000589,贵州轮胎,         47.36亿,-1.26,--  ,5.5,235.35,4279,4.96,-4.35,-0.07,轮胎轮毂,5.49,5.5,4279,0,0.04,5.5,5.5,5.5,5.57,7.91,3.99,贵州,0,5.5,2140,2139
873001,纬达光电,          4.22亿,-1.26,--  ,10.98,11.53,105,-2.4,-24.38,-0.14,光学元件,10.94,10.98,105,0,0.03,10.98,10.98,10.98,11.12,40.73,0.43,广东,0,10.98,53,52
600327,大东方,         19.03亿,-1.26,--  ,3.92,108.78,2775,14.95,-11.91,-0.05,医院,3.91,3.92,2775,0,0.03,3.92,3.92,3.92,3.97,19.84,3.44,江苏,0,3.92,1388,1387
836504,博迅生物,          1.72亿,-1.26,--  ,15.66,7.05,45,7.63,-30.65,-0.2,制药装备,15.66,16.06,45,0,0.04,15.66,15.66,15.66,15.86,33.19,1.04,上海,0,15.66,23,22
002488,金固股份,         36.94亿,-1.26,--  ,5.48,36.72,670,11.84,-11.47,-0.07,轮胎轮毂,5.45,5.48,670,0,0.01,5.48,5.48,5.48,5.55,--  ,1.01,浙江,0,5.48,335,335
600339,中油工程,         48.58亿,-1.26,--  ,3.13,118.88,3798,1.96,7.19,-0.04,油气工程,3.13,3.14,3798,0,0.01,3.13,3.13,3.13,3.17,14.63,1.68,新疆,0,3.13,1899,1899
002819,东方中科,         27.75亿,-1.26,--  ,25.02,291.48,1165,11.7,-6.01,-0.32,仪器仪表,25.01,25.02,1165,0,0.05,25.02,25.02,25.02,25.34,--  ,1.99,北京,0,25.02,583,582
688127,蓝特光学,         34.29亿,-1.26,--  ,18.76,16.66,89,-4.97,-5.02,-0.24,光学元件,18.76,19.02,89,0,0,18.76,18.76,18.76,19,61.54,0.4,浙江,0,18.76,45,44
839729,永顺生物,          5.02亿,-1.26,--  ,6.25,2.38,38,2.96,-15.2,-0.08,动物保健,6.2,6.25,38,0,0,6.25,6.25,6.25,6.33,22.19,0.64,广东,0,6.25,19,19
301056,森赫股份,          4.68亿,-1.27,--  ,7.02,29.76,424,26.49,-17.89,-0.09,楼宇设备,7.02,7.1,424,0,0.06,7.02,7.02,7.02,7.11,22,1.56,浙江,0,7.02,212,212
300165,天瑞仪器,         13.82亿,-1.27,--  ,3.9,61.58,1579,31.76,-19.59,-0.05,仪器仪表,3.89,3.9,1579,0,0.04,3.9,3.9,3.9,3.95,--  ,1.67,江苏,0,3.9,790,789
603906,龙蟠科技,         30.71亿,-1.27,--  ,9.34,84.81,908,16.46,-16.24,-0.12,电池化学品,9.34,9.35,908,0,0.02,9.34,9.34,9.34,9.46,--  ,1.48,江苏,0,9.34,454,454
002261,拓维信息,        139.30亿,-1.27,--  ,14,972.02,6943,25.22,8.52,-0.18,云软件服务,13.99,14,6943,0,0.06,14,14,14,14.18,181.07,1.31,湖南,0,14,3472,3471
831526,凯华材料,          6.14亿,-1.27,--  ,24.88,22.01,88,7.75,4.98,-0.32,半导体材料,24.8,24.88,88,0,0.04,24.88,24.88,24.88,25.2,116.96,0.31,天津,0,24.88,44,44
688401,路维光电,         19.11亿,-1.27,--  ,24.88,63.86,257,0.04,-1.66,-0.32,半导体材料,24.82,24.88,257,0,0.02,24.88,24.88,24.88,25.2,33.3,1.61,深圳,0,24.88,129,128
688076,诺泰生物,         61.33亿,-1.27,--  ,48.2,265.27,550,11.83,22.37,-0.62,医疗研发外包,48.2,48.81,550,0,0.04,48.2,48.2,48.2,48.82,84.03,3.27,江苏,0,48.2,275,275
300255,常山药业,         60.49亿,-1.27,--  ,11.66,1726.96,14811,37.98,12.77,-0.15,其他生物制药,11.66,11.68,14811,0,0.16,11.66,11.66,11.66,11.81,--  ,3.58,河北,0,11.66,7406,7405
688369,致远互联,         20.46亿,-1.27,--  ,22.51,25.1,112,21.28,-12.62,-0.29,行业应用软件,22.51,22.75,112,0,0.01,22.51,22.51,22.51,22.8,--  ,0.72,北京,0,22.51,56,56
603365,水星家纺,         17.80亿,-1.27,--  ,15.51,8.53,55,-0.38,2.72,-0.2,家纺,15.51,15.6,55,0,0,15.51,15.51,15.51,15.71,12.13,0.27,上海,0,15.51,28,27
688270,臻镭科技,         51.11亿,-1.27,--  ,49.61,39.06,79,10.17,0.63,-0.64,集成电路设计,49.61,49.67,79,0,0.01,49.61,49.61,49.61,50.25,142.43,0.46,浙江,0,49.61,40,39
601898,中煤能源,        191.80亿,-1.27,--  ,12.4,196.79,1587,2.99,12.83,-0.16,动力煤,12.39,12.4,1587,0,0,12.4,12.4,12.4,12.56,7.39,0.78,北京,0,12.4,794,793
002146,荣盛发展,         37.16亿,-1.27,--  ,1.55,188.9,12187,11.51,-0.64,-0.02,住宅开发,1.55,1.56,12187,0,0.03,1.55,1.55,1.55,1.57,39,2.61,河北,0,1.55,6094,6093
300016,北陆药业,         16.38亿,-1.28,--  ,4.64,48.07,1036,21.79,-21.62,-0.06,化学制剂,4.64,4.65,1036,0,0.02,4.64,4.64,4.64,4.7,881.71,1.75,北京,0,4.64,518,518
600026,中远海能,        173.24亿,-1.28,--  ,13.14,147.43,1122,1.86,-0.61,-0.17,航运,13.14,13.28,1122,0,0,13.14,13.14,13.14,13.31,12.66,1.35,上海,0,13.14,561,561
000430,张家界,         14.17亿,-1.28,--  ,5.41,89.97,1663,20.22,-14.26,-0.07,旅游景区,5.4,5.41,1663,0,0.05,5.41,5.41,5.41,5.48,--  ,2.72,湖南,0,5.41,832,831
002225,濮耐股份,         20.30亿,-1.28,--  ,3.09,25.77,834,15.73,-9.38,-0.04,耐火材料,3.09,3.11,834,0,0.01,3.09,3.09,3.09,3.13,11.28,1.68,河南,0,3.09,417,417
000629,钒钛股份,        144.31亿,-1.28,--  ,3.09,203.14,6574,1.64,8.42,-0.04,其他金属,3.09,3.1,6574,0,0.01,3.09,3.09,3.09,3.13,24.78,1.84,四川,0,3.09,3287,3287
300509,新美星,          5.62亿,-1.28,--  ,4.63,51.86,1120,32.29,-22.45,-0.06,印刷包装机械,4.63,4.68,1120,0,0.05,4.63,4.63,4.63,4.69,45.95,2.15,江苏,0,4.63,560,560
300885,海昌新材,          6.31亿,-1.28,--  ,6.94,73.22,1055,30.45,-19.02,-0.09,机械基础件,6.94,7.02,1055,0,0.06,6.94,6.94,6.94,7.03,46.59,2.14,江苏,0,6.94,528,527
300026,红日药业,         71.42亿,-1.28,--  ,3.85,289.33,7515,-1.03,2.67,-0.05,中药,3.85,3.86,7515,0,0.03,3.85,3.85,3.85,3.9,17.04,3.17,天津,0,3.85,3758,3757
300978,东箭科技,         10.41亿,-1.28,--  ,10,37.8,378,21.95,-12.67,-0.13,其他汽车零部件,10,10.08,378,0,0.03,10,10,10,10.13,25.21,0.86,广东,0,10,189,189
002925,盈趣科技,         39.93亿,-1.28,--  ,15.38,50.29,327,-0.58,-0.2,-0.2,消费电子组件,15.38,15.6,327,0,0,15.38,15.38,15.38,15.58,26.99,1.61,福建,0,15.38,164,163
300900,广联航空,         25.61亿,-1.28,--  ,18.45,30.81,167,12.77,-9.56,-0.24,航空装备,18.45,18.68,167,0,0.01,18.45,18.45,18.45,18.69,30.55,1.33,黑龙江,0,18.45,84,83
300463,迈克生物,         51.20亿,-1.29,--  ,12.29,47.69,388,2.51,-3.46,-0.16,诊断试剂,12.29,12.3,388,0,0.01,12.29,12.29,12.29,12.45,21.01,1.51,四川,0,12.29,194,194
002457,青龙管业,         18.09亿,-1.29,--  ,7.68,159.05,2071,20.57,1.32,-0.1,管材,7.67,7.68,2071,0,0.06,7.68,7.68,7.68,7.78,176.31,2.1,宁夏,0,7.68,1036,1035
605066,天正电气,         15.33亿,-1.29,--  ,6.91,14.17,205,18.72,-13.73,-0.09,配电设备,6.91,6.92,205,0,0.01,6.91,6.91,6.91,7,14.16,0.65,浙江,0,6.91,103,102
002650,加加食品,         20.41亿,-1.29,--  ,3.07,76.04,2477,27.39,-15.19,-0.04,调味品,3.07,3.09,2477,0,0.02,3.07,3.07,3.07,3.11,--  ,3.28,湖南,0,3.07,1239,1238
002636,金安国纪,         14.71亿,-1.29,--  ,6.14,20.14,328,28.99,-15.43,-0.08,PCB,6.14,6.2,328,0,0,6.14,6.14,6.14,6.22,1062.85,0.79,上海,0,6.14,164,164
000753,漳州发展,         18.11亿,-1.29,--  ,3.07,61.43,2001,13.71,-17.69,-0.04,汽车经销商,3.07,3.08,2001,0,0.02,3.07,3.07,3.07,3.11,48.22,3.33,福建,0,3.07,1001,1000
600397,安源煤业,         13.81亿,-1.29,--  ,2.3,59.55,2589,16.75,-13.21,-0.03,动力煤,2.29,2.3,2589,0,0.03,2.3,2.3,2.3,2.33,174.95,1.75,江西,0,2.3,1295,1294
